tripduration,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,bikeid,usertype,birth year
773,301,40.72217444,-73.98368779,345,40.73649403,-73.99704374,24172,Subscriber,1978
503,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,15907,Subscriber,1986
414,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,22127,Customer,
435,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,23328,Subscriber,1958
901,301,40.72217444,-73.98368779,417,40.71291224,-74.01020234,22320,Subscriber,1964
839,301,40.72217444,-73.98368779,264,40.70706456,-74.00731853,23678,Subscriber,1969
1703,301,40.72217444,-73.98368779,523,40.75466591,-73.99138152,22133,Customer,
500,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,24089,Subscriber,1965
1912,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,17859,Customer,
1869,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,16985,Customer,
385,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,16863,Customer,
462,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,22585,Subscriber,1956
668,301,40.72217444,-73.98368779,355,40.71602118,-73.99974372,24058,Subscriber,1982
1109,301,40.72217444,-73.98368779,505,40.74901271,-73.98848395,24049,Subscriber,1986
296,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,24030,Subscriber,1962
1047,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,22772,Subscriber,1956
690,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,22531,Subscriber,1953
231,301,40.72217444,-73.98368779,266,40.72368361,-73.97574813,23526,Subscriber,1989
498,301,40.72217444,-73.98368779,545,40.736502,-73.97809472,17471,Subscriber,1987
468,301,40.72217444,-73.98368779,263,40.71729,-73.996375,22643,Subscriber,1991
249,301,40.72217444,-73.98368779,266,40.72368361,-73.97574813,22991,Customer,
562,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,22422,Subscriber,1980
180,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,23469,Subscriber,1983
525,301,40.72217444,-73.98368779,545,40.736502,-73.97809472,22608,Subscriber,1989
176,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,23695,Subscriber,1982
434,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,22798,Subscriber,1974
3770,301,40.72217444,-73.98368779,3108,40.72557,-73.94434,22496,Customer,
311,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,22176,Subscriber,1991
3554,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,23449,Subscriber,1967
1196,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,23694,Subscriber,1971
409,301,40.72217444,-73.98368779,350,40.71559509,-73.9870295,23752,Subscriber,1950
1953,301,40.72217444,-73.98368779,480,40.76669671,-73.99061728,23544,Subscriber,1989
1216,301,40.72217444,-73.98368779,505,40.74901271,-73.98848395,22317,Subscriber,1987
577,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,20766,Subscriber,1978
623,301,40.72217444,-73.98368779,482,40.73935542,-73.99931783,22413,Subscriber,1985
1141,301,40.72217444,-73.98368779,167,40.7489006,-73.97604882,19725,Subscriber,1985
489,301,40.72217444,-73.98368779,473,40.72110063,-73.9919254,16985,Subscriber,1988
387,301,40.72217444,-73.98368779,335,40.72903917,-73.99404649,22048,Subscriber,1992
337,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,20969,Subscriber,1989
432,301,40.72217444,-73.98368779,502,40.714215,-73.981346,24256,Subscriber,1988
736,301,40.72217444,-73.98368779,496,40.73726186,-73.99238967,21975,Subscriber,1956
442,301,40.72217444,-73.98368779,326,40.72953837,-73.98426726,23449,Subscriber,1976
511,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,24056,Subscriber,1979
731,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,23684,Subscriber,1981
268,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,17402,Subscriber,1962
907,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,24274,Subscriber,1956
573,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,24178,Customer,
346,301,40.72217444,-73.98368779,300,40.728145,-73.990214,17226,Subscriber,1966
332,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,16506,Subscriber,1989
458,301,40.72217444,-73.98368779,504,40.73221853,-73.98165557,15805,Subscriber,1998
2630,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,22903,Customer,
197,301,40.72217444,-73.98368779,342,40.71739973,-73.98016555,15202,Subscriber,1968
571,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,22579,Subscriber,1982
332,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,22658,Subscriber,1985
320,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,23537,Subscriber,1953
403,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,22549,Subscriber,1967
467,301,40.72217444,-73.98368779,291,40.713126,-73.984844,24167,Subscriber,1996
906,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,22556,Subscriber,1967
1797,301,40.72217444,-73.98368779,3002,40.711512,-74.015756,17859,Customer,
2229,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,23712,Subscriber,1962
866,301,40.72217444,-73.98368779,540,40.74311555,-73.98215353,21401,Subscriber,1987
313,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,21382,Subscriber,1984
1408,301,40.72217444,-73.98368779,404,40.7405826,-74.00550867,17777,Customer,
1715,301,40.72217444,-73.98368779,352,40.76340613,-73.97722479,22589,Subscriber,1992
643,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,22846,Subscriber,1983
128,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,14779,Subscriber,1976
307,301,40.72217444,-73.98368779,342,40.71739973,-73.98016555,19012,Subscriber,1969
1096,301,40.72217444,-73.98368779,360,40.70717936,-74.00887308,22903,Subscriber,1978
700,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,16444,Subscriber,1990
635,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,22441,Subscriber,1988
708,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,23738,Subscriber,1987
439,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,19798,Subscriber,1984
499,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,23585,Subscriber,1991
1361,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,22955,Customer,
890,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,15203,Subscriber,1977
200,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,23314,Subscriber,1991
242,301,40.72217444,-73.98368779,266,40.72368361,-73.97574813,18721,Subscriber,1986
619,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,21649,Subscriber,1984
551,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,23233,Subscriber,1980
1205,301,40.72217444,-73.98368779,466,40.74395411,-73.99144871,22955,Subscriber,1990
322,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22128,Subscriber,1991
205,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,24330,Subscriber,1979
808,301,40.72217444,-73.98368779,546,40.74444921,-73.98303529,19186,Subscriber,1989
330,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,19614,Subscriber,1983
2415,301,40.72217444,-73.98368779,449,40.76461837,-73.98789473,15034,Subscriber,1957
372,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,19678,Subscriber,1982
529,301,40.72217444,-73.98368779,408,40.71076228,-73.99400398,23240,Subscriber,1992
944,301,40.72217444,-73.98368779,223,40.73781509,-73.99994661,18557,Subscriber,1972
934,301,40.72217444,-73.98368779,223,40.73781509,-73.99994661,24244,Subscriber,1969
1848,301,40.72217444,-73.98368779,510,40.7606597,-73.98042047,18606,Subscriber,1975
447,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,22790,Customer,
604,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,18192,Subscriber,1991
599,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,15937,Subscriber,1988
165,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,18397,Subscriber,1990
287,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,21178,Subscriber,1991
488,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,22751,Subscriber,1988
1176,301,40.72217444,-73.98368779,291,40.713126,-73.984844,22790,Subscriber,1980
1030,301,40.72217444,-73.98368779,3092,40.7190095,-73.95852515,24331,Subscriber,1992
1065,301,40.72217444,-73.98368779,3092,40.7190095,-73.95852515,17911,Subscriber,1989
680,301,40.72217444,-73.98368779,335,40.72903917,-73.99404649,14897,Customer,
408,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,22366,Subscriber,1977
803,301,40.72217444,-73.98368779,540,40.74311555,-73.98215353,19046,Subscriber,1980
546,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,23792,Subscriber,1973
703,301,40.72217444,-73.98368779,263,40.71729,-73.996375,20013,Subscriber,1986
252,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,21995,Subscriber,1989
550,301,40.72217444,-73.98368779,331,40.71173107,-73.99193043,22957,Subscriber,1990
218,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,20886,Subscriber,1985
637,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,22989,Subscriber,1960
611,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,14620,Subscriber,1988
766,301,40.72217444,-73.98368779,472,40.7457121,-73.98194829,22404,Subscriber,1986
823,301,40.72217444,-73.98368779,355,40.71602118,-73.99974372,19811,Subscriber,1963
648,301,40.72217444,-73.98368779,491,40.74096374,-73.98602213,15065,Subscriber,1989
180,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,15580,Subscriber,1982
647,301,40.72217444,-73.98368779,472,40.7457121,-73.98194829,21920,Subscriber,1990
1979,301,40.72217444,-73.98368779,499,40.76915505,-73.98191841,16143,Subscriber,1977
1060,301,40.72217444,-73.98368779,337,40.7037992,-74.00838676,21272,Subscriber,1988
663,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,16712,Subscriber,1971
566,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,20506,Subscriber,1986
1355,301,40.72217444,-73.98368779,477,40.75640548,-73.9900262,15597,Subscriber,1990
996,301,40.72217444,-73.98368779,460,40.71285887,-73.96590294,17789,Subscriber,1980
504,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,22200,Subscriber,1980
490,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22733,Customer,
178,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,21192,Subscriber,1989
821,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,20613,Subscriber,1987
508,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,15241,Subscriber,1983
606,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,17336,Subscriber,1990
129,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,17936,Subscriber,1974
831,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,19619,Subscriber,1988
1196,301,40.72217444,-73.98368779,491,40.74096374,-73.98602213,16601,Subscriber,1987
954,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,21609,Subscriber,1992
333,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,23896,Subscriber,1982
887,301,40.72217444,-73.98368779,496,40.73726186,-73.99238967,15018,Subscriber,1987
857,301,40.72217444,-73.98368779,387,40.71273266,-74.0046073,17512,Subscriber,1988
1057,301,40.72217444,-73.98368779,417,40.71291224,-74.01020234,17191,Subscriber,1981
1030,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,15742,Subscriber,1983
665,301,40.72217444,-73.98368779,279,40.707873,-74.00167,15349,Subscriber,1972
834,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,14578,Subscriber,1990
866,301,40.72217444,-73.98368779,482,40.73935542,-73.99931783,20353,Subscriber,1967
1301,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,15189,Subscriber,1988
504,301,40.72217444,-73.98368779,268,40.71910537,-73.99973337,14722,Subscriber,1992
162,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,16310,Subscriber,1991
739,301,40.72217444,-73.98368779,347,40.728846,-74.008591,14782,Subscriber,1983
701,301,40.72217444,-73.98368779,268,40.71910537,-73.99973337,17903,Subscriber,1991
88,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,17546,Subscriber,1972
736,301,40.72217444,-73.98368779,168,40.73971301,-73.99456405,21572,Subscriber,1976
905,301,40.72217444,-73.98368779,505,40.74901271,-73.98848395,16068,Subscriber,1972
131,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,17546,Subscriber,1992
857,301,40.72217444,-73.98368779,386,40.71494807,-74.00234482,16540,Subscriber,1982
828,301,40.72217444,-73.98368779,264,40.70706456,-74.00731853,16683,Subscriber,1969
1185,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,15278,Subscriber,1981
683,301,40.72217444,-73.98368779,2003,40.73381219,-73.98054421,18675,Subscriber,1989
548,301,40.72217444,-73.98368779,502,40.714215,-73.981346,19387,Subscriber,1969
236,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,17546,Subscriber,1986
436,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,19147,Subscriber,1955
958,301,40.72217444,-73.98368779,2010,40.72165481,-74.00234737,16202,Subscriber,1962
308,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,17602,Subscriber,1988
867,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,21404,Subscriber,1965
1697,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,17035,Customer,
1697,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,15671,Customer,
625,301,40.72217444,-73.98368779,348,40.72490985,-74.00154702,15530,Subscriber,1990
366,301,40.72217444,-73.98368779,265,40.72229346,-73.99147535,21445,Subscriber,1978
144,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,24201,Subscriber,1990
293,301,40.72217444,-73.98368779,302,40.72082834,-73.97793172,18125,Subscriber,1994
438,301,40.72217444,-73.98368779,312,40.722055,-73.989111,19587,Subscriber,1976
416,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,22710,Subscriber,1964
374,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,22004,Subscriber,1974
371,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,14570,Subscriber,1979
444,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,19054,Customer,
521,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,21224,Subscriber,1987
1221,301,40.72217444,-73.98368779,470,40.74345335,-74.00004031,23390,Subscriber,1953
890,301,40.72217444,-73.98368779,444,40.7423543,-73.98915076,23713,Customer,
2555,301,40.72217444,-73.98368779,279,40.707873,-74.00167,19871,Customer,
2541,301,40.72217444,-73.98368779,279,40.707873,-74.00167,16035,Customer,
211,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,19016,Subscriber,1990
620,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,16059,Subscriber,1973
522,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,17344,Customer,
493,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,22458,Subscriber,1958
1070,301,40.72217444,-73.98368779,486,40.7462009,-73.98855723,23796,Subscriber,1981
237,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,17294,Subscriber,1989
205,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,23756,Subscriber,1989
552,301,40.72217444,-73.98368779,502,40.714215,-73.981346,23405,Subscriber,1960
288,301,40.72217444,-73.98368779,439,40.7262807,-73.98978041,24100,Subscriber,1989
248,301,40.72217444,-73.98368779,312,40.722055,-73.989111,22932,Subscriber,1988
768,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,23025,Subscriber,1983
1680,301,40.72217444,-73.98368779,195,40.70905623,-74.01043382,19100,Subscriber,1957
1125,301,40.72217444,-73.98368779,474,40.7451677,-73.98683077,14691,Subscriber,1969
924,301,40.72217444,-73.98368779,537,40.74025878,-73.98409214,23145,Subscriber,1997
917,301,40.72217444,-73.98368779,537,40.74025878,-73.98409214,23732,Subscriber,1969
889,301,40.72217444,-73.98368779,347,40.728846,-74.008591,22476,Subscriber,1962
602,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,19132,Subscriber,1978
1076,301,40.72217444,-73.98368779,3090,40.71774592,-73.95600096,24129,Subscriber,1989
1338,301,40.72217444,-73.98368779,519,40.751873,-73.977706,22422,Subscriber,1983
437,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,22892,Subscriber,1960
387,301,40.72217444,-73.98368779,300,40.728145,-73.990214,17826,Subscriber,1966
461,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22557,Subscriber,1988
190,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,23315,Customer,
363,301,40.72217444,-73.98368779,300,40.728145,-73.990214,22818,Subscriber,1994
513,301,40.72217444,-73.98368779,295,40.71406667,-73.99293911,23956,Subscriber,1972
644,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,22102,Subscriber,1967
155,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,21657,Subscriber,1983
160,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,17772,Subscriber,1987
1431,301,40.72217444,-73.98368779,465,40.75513557,-73.98658032,22145,Subscriber,1947
930,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,21479,Subscriber,1990
667,301,40.72217444,-73.98368779,536,40.74144387,-73.97536082,16453,Subscriber,1989
355,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,23106,Subscriber,1990
572,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,22185,Subscriber,1976
295,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,24064,Subscriber,1991
442,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,23141,Subscriber,1990
203,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,18196,Subscriber,1989
232,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,22715,Subscriber,1984
763,301,40.72217444,-73.98368779,247,40.73535398,-74.00483091,22506,Subscriber,1980
528,301,40.72217444,-73.98368779,350,40.71559509,-73.9870295,16920,Customer,
741,301,40.72217444,-73.98368779,167,40.7489006,-73.97604882,22055,Subscriber,1988
283,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,22343,Subscriber,1956
532,301,40.72217444,-73.98368779,507,40.73912601,-73.97973776,23901,Subscriber,1985
703,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,23999,Subscriber,1987
1198,301,40.72217444,-73.98368779,385,40.75797322,-73.96603308,22699,Subscriber,1990
1008,301,40.72217444,-73.98368779,466,40.74395411,-73.99144871,19130,Subscriber,1984
609,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,22565,Subscriber,1990
1357,301,40.72217444,-73.98368779,298,40.68683208,-73.9796772,23001,Subscriber,1983
1047,301,40.72217444,-73.98368779,279,40.707873,-74.00167,20590,Subscriber,1980
804,301,40.72217444,-73.98368779,536,40.74144387,-73.97536082,24201,Subscriber,1992
147,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,17940,Subscriber,1985
256,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,22521,Subscriber,1984
4109,301,40.72217444,-73.98368779,499,40.76915505,-73.98191841,21166,Subscriber,1986
821,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,23492,Subscriber,1976
491,301,40.72217444,-73.98368779,487,40.73314259,-73.97573881,23298,Subscriber,1989
810,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,22465,Subscriber,1971
1346,301,40.72217444,-73.98368779,442,40.746647,-73.993915,23556,Subscriber,1976
932,301,40.72217444,-73.98368779,532,40.710451,-73.960876,15410,Subscriber,1984
215,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,17300,Subscriber,1990
350,301,40.72217444,-73.98368779,300,40.728145,-73.990214,18419,Subscriber,1992
709,301,40.72217444,-73.98368779,502,40.714215,-73.981346,16134,Subscriber,1974
601,301,40.72217444,-73.98368779,408,40.71076228,-73.99400398,24312,Subscriber,1992
1728,301,40.72217444,-73.98368779,510,40.7606597,-73.98042047,23886,Subscriber,1975
932,301,40.72217444,-73.98368779,380,40.73401143,-74.00293877,19150,Customer,
2250,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22980,Subscriber,1967
1841,301,40.72217444,-73.98368779,391,40.69760127,-73.99344559,16874,Customer,
1821,301,40.72217444,-73.98368779,391,40.69760127,-73.99344559,22633,Customer,
1687,301,40.72217444,-73.98368779,328,40.72405549,-74.00965965,21615,Customer,
1593,301,40.72217444,-73.98368779,328,40.72405549,-74.00965965,22824,Customer,
233,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,21690,Subscriber,1985
1209,301,40.72217444,-73.98368779,485,40.75038009,-73.98338988,15763,Subscriber,1990
1380,301,40.72217444,-73.98368779,520,40.75992262,-73.97648516,23528,Subscriber,1992
813,301,40.72217444,-73.98368779,355,40.71602118,-73.99974372,14797,Subscriber,1963
558,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,20687,Subscriber,1989
651,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,21090,Subscriber,1979
793,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,19858,Subscriber,1984
298,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,23884,Subscriber,1986
581,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,23267,Subscriber,1992
267,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,15289,Subscriber,1983
945,301,40.72217444,-73.98368779,518,40.74780373,-73.9734419,19858,Subscriber,1984
351,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,19564,Subscriber,1984
404,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,23861,Subscriber,1987
536,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,17209,Subscriber,1981
562,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,22987,Subscriber,1985
1853,301,40.72217444,-73.98368779,3180,40.69878,-73.99712,19564,Subscriber,1986
474,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,22499,Subscriber,1986
936,301,40.72217444,-73.98368779,279,40.707873,-74.00167,16728,Subscriber,1986
428,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,22554,Subscriber,1967
1583,301,40.72217444,-73.98368779,499,40.76915505,-73.98191841,23336,Subscriber,1977
632,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,16486,Subscriber,1991
317,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,22213,Subscriber,1991
577,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,22399,Subscriber,1989
1543,301,40.72217444,-73.98368779,405,40.739323,-74.008119,18741,Customer,
776,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,23239,Subscriber,1958
331,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,19277,Subscriber,1986
572,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,16244,Subscriber,1976
218,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,24324,Subscriber,1978
344,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,16454,Subscriber,1991
968,301,40.72217444,-73.98368779,524,40.75527307,-73.98316936,22996,Subscriber,1989
1030,301,40.72217444,-73.98368779,387,40.71273266,-74.0046073,24214,Subscriber,1984
191,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,15929,Subscriber,1989
834,301,40.72217444,-73.98368779,127,40.73172428,-74.00674436,23452,Subscriber,1989
532,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,23861,Subscriber,1990
994,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,22707,Subscriber,1956
535,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,21431,Subscriber,1989
379,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,21116,Subscriber,1982
337,301,40.72217444,-73.98368779,504,40.73221853,-73.98165557,22305,Subscriber,1986
397,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,23038,Subscriber,1983
501,301,40.72217444,-73.98368779,297,40.734232,-73.986923,15332,Subscriber,1988
189,301,40.72217444,-73.98368779,312,40.722055,-73.989111,19091,Subscriber,1995
1382,301,40.72217444,-73.98368779,348,40.72490985,-74.00154702,15680,Customer,
1321,301,40.72217444,-73.98368779,348,40.72490985,-74.00154702,17601,Customer,
337,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,19053,Subscriber,1989
457,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,20949,Subscriber,1979
849,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,21282,Subscriber,1987
1213,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,16453,Customer,
267,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,22457,Customer,
467,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,23684,Subscriber,1980
355,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,19500,Subscriber,1990
1270,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,19578,Subscriber,1967
258,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,21968,Subscriber,1989
1501,301,40.72217444,-73.98368779,315,40.70355377,-74.00670227,21078,Subscriber,1981
172,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,14613,Subscriber,1990
848,301,40.72217444,-73.98368779,408,40.71076228,-73.99400398,15063,Subscriber,1990
1239,301,40.72217444,-73.98368779,323,40.69236178,-73.98631746,24292,Subscriber,1992
715,301,40.72217444,-73.98368779,268,40.71910537,-73.99973337,16666,Subscriber,1966
1449,301,40.72217444,-73.98368779,3086,40.715143,-73.944507,24263,Subscriber,1990
1530,301,40.72217444,-73.98368779,153,40.75206231,-73.9816324,21282,Subscriber,1981
731,301,40.72217444,-73.98368779,297,40.734232,-73.986923,23505,Subscriber,1990
550,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,22519,Subscriber,1987
857,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,21488,Customer,
911,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,19729,Subscriber,1981
318,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,24274,Customer,
309,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,23536,Customer,
305,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,23301,Subscriber,1974
546,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,19979,Customer,
424,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,14664,Customer,
106,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,23937,Subscriber,1964
435,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,21211,Subscriber,1990
367,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,24062,Subscriber,1991
1310,301,40.72217444,-73.98368779,328,40.72405549,-74.00965965,19269,Subscriber,1988
1303,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,16712,Subscriber,1992
478,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,17400,Subscriber,1972
156,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,23059,Subscriber,1942
1558,301,40.72217444,-73.98368779,3107,40.72311651,-73.95212324,18734,Subscriber,1955
160,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,15332,Subscriber,1954
292,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,15070,Subscriber,1989
1093,301,40.72217444,-73.98368779,332,40.71219906,-73.97948148,15075,Subscriber,1965
